symbol,trigger_ts,trigger_date,oi_mc,surge,log_mc_usd,log_oi_usd,change_before_24h,volatility_24h,volume_ratio,price_range_24h,body_ratio,consecutive_green,rsi_14,bb_position,atr_pct,oi_change_1h,oi_change_24h,oi_acceleration,vol_range_ratio,oi_surge_ratio,pre_surge_ratio,return_24h,return_48h,return_7d,label_long,label_short,label,max_profit_24h,max_drawdown_24h
AIA/USDT,2026-02-13 16:00:00+00:00,2026-02-13,0.3929,0.112,7.111198137840628,6.70553376254675,27.41,0.014408869117265577,22.010751728117462,0.33541901733511137,0.9512727272727269,2.0,80.59528411287202,1.4914813659216835,0.02372333050912732,0.15221323445380078,0.22238665205744368,0.12966979110244836,65.6216570634303,1.985595107655747,2.447321428571428,-1.59,-9.59,-18.44,not_long,not_short,skip,18.7167834860972,-10.313486867442034
EDEN/USDT,2026-02-15 18:30:00+00:00,2026-02-15,0.3676,0.153,6.801331870533696,6.36674393630849,14.7,0.01617846798076825,50.45350863064165,0.22435897435897445,0.8445512820512813,3.0,87.90931989924437,1.5694251313415375,0.021112070205725822,0.04878168126007716,0.04826409370787196,0.03593233527424313,224.87849561085983,0.31545159286190827,0.9607843137254902,-14.6,-11.48,-16.14,not_long,short,short,0.981873111782483,-17.34642497482377
VIC/USDT,2026-02-15 18:30:00+00:00,2026-02-15,0.2161,0.1185,6.867128523419367,6.201782082725422,7.97,0.012355234901530924,272.8087085051233,0.3339920948616602,0.38871473354231945,2.0,92.68600252206798,1.534898680120739,0.026836054770447402,0.12544522734089308,0.1954500714004042,0.11882849164078255,816.8118728023215,1.6493676911426516,0.6725738396624472,-14.64,-13.75,-20.28,not_long,short,short,15.325474115838045,-17.61489834273022
ESP/USDT,2026-02-16 18:15:00+00:00,2026-02-16,0.2337,0.1068,7.518551708695027,6.887217813259371,19.42,0.013507786113528314,11.50278620084433,0.2481409001956948,0.7968749999999994,5.0,82.4439288476411,1.4997601568910612,0.02265660207300587,-0.07719572173326655,-0.0887340979817149,-0.07348890575437483,46.35586552548463,-0.8308436140610009,1.8183520599250937,-6.28,29.37,74.37,long,not_short,long,2.223974763406944,-11.514195583596221
BLUAI/USDT,2026-02-17 00:15:00+00:00,2026-02-17,0.4337,0.1337,6.929680854018591,6.566860855480753,27.57,0.016367629972483012,35.767591466671796,0.3402950756849973,0.9159192825112104,2.0,81.0653753026635,1.37948958880022,0.030021451260261556,0.15930169701069175,0.19257766099237286,0.16446529896164294,105.10757875256758,1.4403714359938133,2.0620792819745697,-21.01,-22.55,-25.35,not_long,short,short,10.193473866589663,-23.80883626913082
AGLD/USDT,2026-02-22 09:45:00+00:00,2026-02-22,0.376,0.245,7.45594252624877,7.031132205513878,43.52,0.02911789336197878,18.72570407550821,0.4674977738201247,0.9332365747460081,5.0,94.28879310344827,1.5462493816989074,0.026665500961706605,0.8951472527310939,2.2921359713523914,0.9070405954559287,40.055172717706135,9.355657025928128,1.776326530612245,7.13,-15.36,-31.43,not_long,not_short,skip,34.516523867809056,-20.226438188494487
BULLA/USDT,2026-02-23 19:15:00+00:00,2026-02-23,1.213,0.1052,7.1726613002015345,7.256536319201422,95.12,0.024454430098056302,3.0806909941915137,1.0486692015209125,0.8295081967213126,1.0,74.1566609491138,1.2376740539195357,0.052802042736191365,-0.048016609307461586,0.5141589242794098,-0.09719439596049023,2.9377147624088766,4.887442246001994,9.041825095057035,-54.54,-66.79,-51.72,not_long,short,short,5.023518344308564,-63.932267168391355
LA/USDT,2026-02-23 00:00:00+00:00,2026-02-23,0.4392,0.1157,7.158160256806918,6.8007734229618695,14.87,0.012423284649030766,145.55769884847433,0.1835041483650561,0.8227424749163879,2.0,91.47727272727266,1.5471381735378409,0.017044085762466913,0.1966049798140224,0.19475502072137618,0.1946445868049703,793.2120344162871,1.683275892146726,1.285220397579948,-3.2,0.67,-10.71,not_long,not_short,skip,9.190556492411472,-10.370994940978074
GRIFFAIN/USDT,2026-02-25 16:00:00+00:00,2026-02-25,0.2159,0.2052,6.986259098660259,6.320524518609066,26.67,0.021364525090620815,105.02339637193403,0.33555259653794944,0.812807881773399,1.0,89.68609865470854,1.5622768824463107,0.024399233377561568,0.2956777314919864,0.38204240142256135,0.3137460263425928,312.98639156873986,1.8618050751586812,1.2997076023391814,-2.17,-8.36,-0.83,not_long,not_short,skip,9.184726522187825,-17.440660474716207
DENT/USDT,2026-02-26 11:00:00+00:00,2026-02-26,0.2823,0.1444,7.595604715756918,7.046310950073165,79.13,0.03267500786851204,4.403087208692739,1.0926829268292684,0.7323943661971821,1.0,87.62886597938143,1.1039485020779023,0.0679611650485437,0.04631767078426402,-0.058339230242289444,0.029561084034560866,4.029611061526837,-0.4040112897665474,5.479916897506925,-27.43,-35.19,-42.72,not_long,short,short,6.796116504854366,-27.9126213592233
FIO/USDT,2026-02-28 16:15:00+00:00,2026-02-28,0.2221,0.2152,6.907885815484198,6.254457680313749,15.8,0.02050999918974705,582.5180186301616,0.3010335917312662,0.7727272727272718,1.0,92.85714285714282,1.576830086897935,0.022098214285714266,0.38700941414297546,0.3639580307251882,0.3884184143225641,1935.0598558787337,1.6912547896151866,0.7342007434944239,15.94,14.79,-15.83,long,not_short,long,103.64583333333334,-18.020833333333318
HIPPO/USDT,2026-03-01 14:45:00+00:00,2026-03-01,0.4264,0.1177,6.817763632280368,6.4475733594399705,22.38,0.012961152616213879,138.36519853840866,0.24153498871331824,0.8606965174129346,2.0,87.39416745061148,1.5540555510480905,0.01682206428897437,0.2924136105695688,0.27170584152871236,0.2920495685057942,572.8577846029443,2.308460845613529,1.901444350042481,16.26,5.17,10.51,not_long,not_short,skip,28.556214818195656,-11.82108626198083
TRU/USDT,2026-03-02 16:30:00+00:00,2026-03-02,0.2774,0.1721,6.9292025420721055,6.372303564689197,28.09,0.017096483207285962,130.22601861943855,0.37624861265260806,0.7504317789291881,5.0,95.21640091116168,1.482333754808598,0.024002606617913265,0.31131517125205704,0.3726385031227685,0.31044405794843544,346.1169403425197,2.165244062305453,1.6321905868681,-14.68,-11.24,-15.83,not_long,short,short,4.747423551275554,-14.816692008785271
